# RTCh1.mat 
# Channel 1, OFZ28-4.1.x.2.2, Maxs rotator, H||a 
# Temperature  (K)	Resistance  (mOhm)	Resistivity  (microOhmcm)	Magnetic Field  (T)

6.99335 	-2.00887e-06 	-2.00887e-06 	0 	
7.0217 	-1.23593e-06 	-1.23593e-06 	0 	
7.0448 	0.000157239 	0.000157239 	0 	
7.09005 	0.00115184 	0.00115184 	0 	
7.11985 	0.0011563 	0.0011563 	0 	
7.16205 	0.0011615 	0.0011615 	0 	
7.20245 	0.00116617 	0.00116617 	0 	
7.2265 	0.00117027 	0.00117027 	0 	
7.26345 	0.00117446 	0.00117446 	0 	
7.3014 	0.0011784 	0.0011784 	0 	
7.33345 	0.00118359 	0.00118359 	0 	
7.3746 	0.00118801 	0.00118801 	0 	
7.4029 	0.00119276 	0.00119276 	0 	
7.44095 	0.00119754 	0.00119754 	0 	
7.47015 	0.00120157 	0.00120157 	0 	
7.5137 	0.00120591 	0.00120591 	0 	
7.5503 	0.00120982 	0.00120982 	0 	
7.57805 	0.00121578 	0.00121578 	0 	
7.62635 	0.00122103 	0.00122103 	0 	
7.6656 	0.00122575 	0.00122575 	0 	
7.6954 	0.00122905 	0.00122905 	0 	
7.729 	0.00123431 	0.00123431 	0 	
7.7674 	0.00123858 	0.00123858 	0 	
7.79575 	0.00124333 	0.00124333 	0 	
7.83205 	0.00124751 	0.00124751 	0 	
7.88195 	0.00125312 	0.00125312 	0 	
7.9107 	0.00125729 	0.00125729 	0 	
7.95275 	0.00126159 	0.00126159 	0 	
7.9796 	0.00126636 	0.00126636 	0 	
8.0047 	0.00127085 	0.00127085 	0 	
8.04335 	0.00127449 	0.00127449 	0 	
8.08655 	0.00127941 	0.00127941 	0 	
8.12345 	0.00128467 	0.00128467 	0 	
8.1561 	0.00128833 	0.00128833 	0 	
8.18635 	0.00129253 	0.00129253 	0 	
8.2251 	0.00129742 	0.00129742 	0 	
8.2691 	0.00130234 	0.00130234 	0 	
8.30365 	0.00130696 	0.00130696 	0 	
8.329 	0.00131094 	0.00131094 	0 	
8.36325 	0.00131529 	0.00131529 	0 	
8.41295 	0.00132079 	0.00132079 	0 	
8.44795 	0.00132436 	0.00132436 	0 	
8.48665 	0.00133082 	0.00133082 	0 	
8.5108 	0.00133365 	0.00133365 	0 	
8.5487 	0.00133914 	0.00133914 	0 	
8.5898 	0.00134316 	0.00134316 	0 	
8.61885 	0.00134628 	0.00134628 	0 	
8.6616 	0.00135269 	0.00135269 	0 	
8.6992 	0.00135764 	0.00135764 	0 	
8.7314 	0.00136156 	0.00136156 	0 	
8.7663 	0.00136592 	0.00136592 	0 	
8.79235 	0.00137007 	0.00137007 	0 	
8.83755 	0.00137374 	0.00137374 	0 	
8.869 	0.00137811 	0.00137811 	0 	
8.8992 	0.0013833 	0.0013833 	0 	
8.9338 	0.00138737 	0.00138737 	0 	
8.96655 	0.00139114 	0.00139114 	0 	
8.99975 	0.00139597 	0.00139597 	0 	
9.0313 	0.00140033 	0.00140033 	0 	
9.06885 	0.00140468 	0.00140468 	0 	
9.11825 	0.00141022 	0.00141022 	0 	
9.15055 	0.00141457 	0.00141457 	0 	
9.18475 	0.00141849 	0.00141849 	0 	
9.21975 	0.00142277 	0.00142277 	0 	
9.2465 	0.00142803 	0.00142803 	0 	
9.28295 	0.0014324 	0.0014324 	0 	
9.3225 	0.00143559 	0.00143559 	0 	
9.3555 	0.00144068 	0.00144068 	0 	
9.38455 	0.00144483 	0.00144483 	0 	
9.42155 	0.00145011 	0.00145011 	0 	
9.45995 	0.00145476 	0.00145476 	0 	
9.50175 	0.00145991 	0.00145991 	0 	
9.5311 	0.00146353 	0.00146353 	0 	
9.5617 	0.00146731 	0.00146731 	0 	
9.6078 	0.00147192 	0.00147192 	0 	
9.6421 	0.001477 	0.001477 	0 	
9.67635 	0.00148245 	0.00148245 	0 	
9.7077 	0.0014861 	0.0014861 	0 	
9.74475 	0.00149109 	0.00149109 	0 	
9.7761 	0.00149498 	0.00149498 	0 	
9.816 	0.00150008 	0.00150008 	0 	
9.8576 	0.00150514 	0.00150514 	0 
	
2.3949 	-1.64573e-06 	-1.64573e-06 	0 	
2.4612 	-1.37961e-06 	-1.37961e-06 	0 	
2.5416 	-2.15245e-06 	-2.15245e-06 	0 	
2.6144 	-1.8662e-06 	-1.8662e-06 	0 	
2.68955 	-2.19836e-06 	-2.19836e-06 	0 	
2.76645 	-1.91783e-06 	-1.91783e-06 	0 	
2.839 	-1.15446e-06 	-1.15446e-06 	0 	
2.9112 	-2.16619e-06 	-2.16619e-06 	0 	
2.99115 	-1.4981e-06 	-1.4981e-06 	0 	
3.0586 	-1.21005e-06 	-1.21005e-06 	0 	
3.13275 	-2.03948e-06 	-2.03948e-06 	0 	
3.2085 	-2.2428e-06 	-2.2428e-06 	0 	
3.285 	-1.91875e-06 	-1.91875e-06 	0 	
3.3541 	-2.26405e-06 	-2.26405e-06 	0 	
3.4387 	-2.13228e-06 	-2.13228e-06 	0 	
3.5066 	-1.20213e-06 	-1.20213e-06 	0 	
3.5907 	-1.84944e-06 	-1.84944e-06 	0 	
3.6558 	-1.55022e-06 	-1.55022e-06 	0 	
3.7387 	-1.51595e-06 	-1.51595e-06 	0 	
3.8149 	-1.37745e-06 	-1.37745e-06 	0 	
3.88215 	-2.07622e-06 	-2.07622e-06 	0 	
3.95675 	-1.79646e-06 	-1.79646e-06 	0 	
4.02875 	-1.33528e-06 	-1.33528e-06 	0 	
4.11205 	-1.70707e-06 	-1.70707e-06 	0 	
4.1749 	-1.48747e-06 	-1.48747e-06 	0 	
4.25915 	-1.65432e-06 	-1.65432e-06 	0 	
4.3262 	-2.58023e-06 	-2.58023e-06 	0 	
4.39485 	-1.58759e-06 	-1.58759e-06 	0 	
4.48195 	-1.52347e-06 	-1.52347e-06 	0 	
4.55075 	-1.37096e-06 	-1.37096e-06 	0 	
4.62655 	-1.47901e-06 	-1.47901e-06 	0 	
4.69915 	-1.90239e-06 	-1.90239e-06 	0 	
4.78135 	-2.23898e-06 	-2.23898e-06 	0 	
4.84445 	-2.30432e-06 	-2.30432e-06 	0 	
4.91825 	-2.32793e-06 	-2.32793e-06 	0 	
4.99805 	-1.43809e-06 	-1.43809e-06 	0 	
5.07315 	-2.67546e-06 	-2.67546e-06 	0 	
5.1412 	-1.86061e-06 	-1.86061e-06 	0 	
5.2259 	-2.4588e-06 	-2.4588e-06 	0 	
5.2828 	-2.16566e-06 	-2.16566e-06 	0 	
5.3748 	-2.07431e-06 	-2.07431e-06 	0 	
5.4466 	-1.8362e-06 	-1.8362e-06 	0 	
5.5159 	-2.69928e-06 	-2.69928e-06 	0 	
5.6034 	-1.58885e-06 	-1.58885e-06 	0 	
5.67595 	-2.53741e-06 	-2.53741e-06 	0 	
5.743 	-1.708e-06 	-1.708e-06 	0 	
5.80565 	-2.55016e-06 	-2.55016e-06 	0 	
5.88705 	-2.30436e-06 	-2.30436e-06 	0 	
5.96225 	-1.92266e-06 	-1.92266e-06 	0 	
6.04105 	-1.09103e-06 	-1.09103e-06 	0 	
6.11365 	-1.75363e-06 	-1.75363e-06 	0 	
6.19025 	-2.03129e-06 	-2.03129e-06 	0 	
6.27035 	-2.68328e-06 	-2.68328e-06 	0 	
6.33475 	-2.10475e-06 	-2.10475e-06 	0 	
6.40745 	-2.10387e-06 	-2.10387e-06 	0 	
6.49645 	-2.67423e-06 	-2.67423e-06 	0 	
6.557 	-2.21243e-06 	-2.21243e-06 	0 	
6.63535 	-1.86991e-06 	-1.86991e-06 	0 	
6.7045 	-2.1448e-06 	-2.1448e-06 	0 	
6.77735 	-2.12888e-06 	-2.12888e-06 	0 	
6.8558 	-1.78191e-06 	-1.78191e-06 	0 	
6.94255 	-2.32703e-06 	-2.32703e-06 	0 	
7.0094 	-2.37155e-06 	-2.37155e-06 	0 	
7.0959 	0.00113052 	0.00113052 	0 	
7.1606 	0.00115959 	0.00115959 	0 	
7.23275 	0.00116867 	0.00116867 	0 	
7.31175 	0.00118024 	0.00118024 	0 	
7.38755 	0.00118812 	0.00118812 	0 	
7.4616 	0.00119915 	0.00119915 	0 	
7.5358 	0.0012084 	0.0012084 	0 	
7.6095 	0.00121788 	0.00121788 	0 	
7.69705 	0.00122767 	0.00122767 	0 	
7.76045 	0.00123742 	0.00123742 	0 	
8.0019 	0.00122782 	0.00122782 	0 	
8.05085 	0.00127562 	0.00127562 	0 	
8.12155 	0.00128697 	0.00128697 	0 	
8.23365 	0.00129683 	0.00129683 	0 	
8.35715 	0.00131374 	0.00131374 	0 	
8.4304 	0.00132476 	0.00132476 	0 	
8.5016 	0.00133364 	0.00133364 	0 	
8.5869 	0.00134242 	0.00134242 	0 	
8.63855 	0.00135165 	0.00135165 	0 	
8.72605 	0.00136175 	0.00136175 	0 	
8.7993 	0.00137077 	0.00137077 	0 	
8.87295 	0.00138073 	0.00138073 	0 	
8.9472 	0.00138885 	0.00138885 	0 	
9.02645 	0.00139907 	0.00139907 	0 	
9.10275 	0.00140889 	0.00140889 	0 	
9.17605 	0.00141818 	0.00141818 	0 	
9.24865 	0.00142692 	0.00142692 	0 	
9.3245 	0.00143761 	0.00143761 	0 	
9.397 	0.00144574 	0.00144574 	0 	
9.47135 	0.00145527 	0.00145527 	0 	
9.548 	0.00146501 	0.00146501 	0 	
9.6192 	0.00147496 	0.00147496 	0 	
9.69465 	0.00148402 	0.00148402 	0 	
9.76965 	0.00149381 	0.00149381 	0 	
9.8482 	0.00150308 	0.00150308 	0 	
9.92435 	0.00151263 	0.00151263 	0 	
9.99955 	0.00152273 	0.00152273 	0 	
10.0709 	0.00153219 	0.00153219 	0 	
10.1474 	0.00154056 	0.00154056 	0 	
10.2132 	0.00154919 	0.00154919 	0 	
10.2921 	0.00155908 	0.00155908 	0 	
10.3611 	0.00156811 	0.00156811 	0 	
10.4427 	0.00157771 	0.00157771 	0 	
10.5174 	0.00158678 	0.00158678 	0 	
10.5905 	0.00159422 	0.00159422 	0 	
10.6631 	0.00160468 	0.00160468 	0 	
10.7383 	0.00161355 	0.00161355 	0 	
10.8135 	0.00162345 	0.00162345 	0 	
10.8841 	0.00163096 	0.00163096 	0 	
10.9624 	0.00164054 	0.00164054 	0 	
11.0385 	0.00165193 	0.00165193 	0 	
11.1116 	0.0016598 	0.0016598 	0 	
11.1851 	0.00166988 	0.00166988 	0 	
11.2586 	0.00167899 	0.00167899 	0 	
11.3347 	0.00168914 	0.00168914 	0 	
11.412 	0.00169567 	0.00169567 	0 	
11.4795 	0.00170525 	0.00170525 	0 	
11.5603 	0.00171515 	0.00171515 	0 	
