ts	rs
0.16051744574	4.538e-07
0.16058264874	4.406e-07
0.16064785173	4.622e-07
0.16064785173	4.65e-07
0.16068045323	4.702e-07
0.16068045323	4.236e-07
0.16071305473	4.3e-07
0.16071305473	4.382e-07
0.16074565623	4.404e-07
0.16074565623	4.488e-07
0.16077825773	4.678e-07
0.16097386672	5.014e-07
0.16100646822	4.626e-07
0.16110438787	4.646e-07
0.16110438787	4.2e-07
0.16110438787	4.742e-07
0.16110438787	4.602e-07
0.16120326861	4.834e-07
0.16123622885	4.568e-07
0.16123622885	4.68e-07
0.1612691891	4.614e-07
0.16133510959	4.898e-07
0.16136806983	4.824e-07
0.16140103008	4.854e-07
0.16153287105	5.158e-07
0.1615658313	4.222e-07
0.16159879154	4.908e-07
0.16159879154	4.63e-07
0.16166471203	4.79e-07
0.16169767228	4.406e-07
0.16176359277	4.432e-07
0.16176359277	4.244e-07
0.16176359277	4.528e-07
0.16179685895	4.206e-07
0.16183019952	5.146e-07
0.16183019952	4.736e-07
0.16189688068	4.632e-07
0.16189688068	4.924e-07
0.16193022126	4.716e-07
0.16203024299	4.526e-07
0.16209692414	4.654e-07
0.1621636053	4.54e-07
0.16223028645	5.09e-07
0.16223028645	4.98e-07
0.16223028645	4.746e-07
0.16233030819	4.472e-07
0.16236364877	4.38e-07
0.16239698934	4.672e-07
0.16243032992	4.366e-07
0.16246387827	5.026e-07
0.16249761702	4.864e-07
0.16253135576	5.066e-07
0.1625650945	4.946e-07
0.16263257199	5.25e-07
0.16263257199	5.088e-07
0.16266631073	5.288e-07
0.16283500445	4.562e-07
0.16283500445	5.304e-07
0.16286874319	5.252e-07
0.16290248194	4.988e-07
0.16290248194	5.024e-07
0.16290248194	5.162e-07
0.16303743691	4.898e-07
0.16307117566	5.012e-07
0.1631049144	4.958e-07
0.1631049144	4.912e-07
0.16324123087	5.026e-07
0.16327536101	5.25e-07
0.16330949114	4.97e-07
0.16337775141	5.178e-07
0.16341188154	4.758e-07
0.16341188154	5.222e-07
0.16354840208	4.944e-07
0.16354840208	5.186e-07
0.16354840208	4.746e-07
0.16354840208	4.75e-07
0.16361666234	4.832e-07
0.16365079248	5.022e-07
0.16368492261	5.348e-07
0.16371905274	4.836e-07
0.16371905274	5.022e-07
0.16375318288	4.81e-07
0.16378731301	5.142e-07
0.16378731301	5.168e-07
0.16385619882	5.15e-07
0.16389070458	4.89e-07
0.16399422189	4.786e-07
0.16402872766	5.462e-07
0.16406323343	5.058e-07
0.16413224496	5.28e-07
0.16413224496	5.406e-07
0.16416675073	5.288e-07
0.16416675073	4.898e-07
0.16433927957	5.194e-07
0.16433927957	5.416e-07
0.16433927957	5.192e-07
0.16433927957	5.124e-07
0.16444279688	5.652e-07
0.16451219119	5.13e-07
0.16451219119	5.386e-07
0.16461678408	4.946e-07
0.16465164838	5.024e-07
0.16465164838	5.064e-07
0.16465164838	4.826e-07
0.16472137697	5.652e-07
0.16475624127	5.14e-07
0.16475624127	5.182e-07
0.16489569845	5.138e-07
0.16493056275	4.922e-07
0.16500029135	5.06e-07
0.16507001994	5.15e-07
0.16507001994	5.152e-07
0.16510488424	5.268e-07
0.16513974853	5.642e-07
0.16513974853	5.528e-07
0.16513974853	5.59e-07
0.1651748412	5.24e-07
0.16524524998	5.136e-07
0.16528045436	4.908e-07
0.16545647631	5.614e-07
0.16545647631	5.302e-07
0.16545647631	5.398e-07
0.16552688508	5.826e-07
0.16556208947	5.342e-07
0.16559729386	5.164e-07
0.16563249825	5.382e-07
0.16563249825	5.31e-07
0.16563249825	5.42e-07
0.16566770263	5.522e-07
0.16570290702	5.58e-07
0.1657733158	5.27e-07
0.16580852019	5.174e-07
0.16580852019	5.312e-07
0.16584387282	4.94e-07
0.16595044703	5.368e-07
0.16602149651	5.766e-07
0.16609254599	5.664e-07
0.16612807073	5.342e-07
0.16612807073	4.972e-07
0.16616359546	5.848e-07
0.16627016968	5.326e-07
0.16627016968	5.602e-07
0.1663767439	5.362e-07
0.1663767439	5.218e-07
0.16641226864	5.524e-07
0.16644779337	5.552e-07
0.16651897074	5.434e-07
0.16655479482	5.54e-07
0.16659061891	5.404e-07
0.16662644299	5.47e-07
0.16666226707	5.506e-07
0.16673391524	5.526e-07
0.16676973933	5.5e-07
0.16676973933	5.906e-07
0.16680556341	5.842e-07
0.16694885975	5.32e-07
0.16698468383	5.882e-07
0.16702050792	5.81e-07
0.167056332	5.476e-07
0.16709215609	5.734e-07
0.16709215609	5.744e-07
0.16716380426	5.52e-07
0.16716380426	5.66e-07
0.16719978097	5.814e-07
0.16723588218	6.1e-07
0.16723588218	5.73e-07
0.16727198339	5.532e-07
0.16727198339	5.76e-07
0.16727198339	5.81e-07
0.16727198339	5.502e-07
0.1673080846	5.602e-07
0.16738028702	5.204e-07
0.16741638823	5.848e-07
0.16752469187	5.478e-07
0.1676329955	5.354e-07
0.16766909671	5.742e-07
0.16770519792	5.446e-07
0.16774129914	5.166e-07
0.16774129914	5.142e-07
0.16777740035	5.758e-07
0.16784960277	5.66e-07
0.16795862179	5.794e-07
0.16799497676	5.514e-07
0.16803133172	5.474e-07
0.16806768669	5.94e-07
0.16806768669	5.714e-07
0.16806768669	5.726e-07
0.16810404166	5.572e-07
0.16814039663	5.716e-07
0.16814039663	5.606e-07
0.16828581649	5.768e-07
0.16828581649	5.704e-07
0.16832217146	5.796e-07
0.16843123636	5.702e-07
0.1685039463	5.766e-07
0.16854035134	5.836e-07
0.16857693561	5.864e-07
0.16857693561	6.318e-07
0.16861351989	5.774e-07
0.16865010416	6.246e-07
0.16868668843	5.976e-07
0.16875985698	5.762e-07
0.16890619408	6.096e-07
0.16894277835	5.702e-07
0.1690159469	5.592e-07
0.16905253117	5.472e-07
0.16905253117	6.068e-07
0.16905253117	5.59e-07
0.16905253117	5.772e-07
0.16908911544	5.816e-07
0.16919886827	5.88e-07
0.16927239034	5.736e-07
0.16934596661	6.384e-07
0.16941954288	5.846e-07
0.16941954288	5.884e-07
0.16945633101	5.906e-07
0.16949311915	5.624e-07
0.16949311915	5.88e-07
0.16949311915	6.406e-07
0.16952990728	6.108e-07
0.16956669542	6.082e-07
0.16960348355	5.58e-07
0.16960348355	5.86e-07
0.16964027169	5.764e-07
0.16967705982	5.606e-07
0.16971384796	6.086e-07
0.16975063609	5.996e-07
0.16975063609	6.228e-07
0.16978742423	5.856e-07
0.1698610005	6.142e-07
0.16989785118	5.742e-07
0.16993481683	5.992e-07
0.17000874813	6.018e-07
0.17004571378	5.826e-07
0.17004571378	5.856e-07
0.17008267943	6.224e-07
0.17011964509	5.9e-07
0.17023054204	6.042e-07
0.17030447334	6.018e-07
0.17034143899	6.034e-07
0.17034143899	6.448e-07
0.17037840464	5.992e-07
0.17041537029	6.164e-07
0.17045233595	6.348e-07
0.1704893016	6.326e-07
0.1704893016	6.064e-07
0.17056324178	5.844e-07
0.17063747524	6.532e-07
0.17067459196	6.158e-07
0.17074882542	6.392e-07
0.17078594214	6.672e-07
0.17082305887	6.196e-07
0.17082305887	6.244e-07
0.1708601756	6.22e-07
0.17100864251	6.508e-07
0.17108287596	6.328e-07
0.17111999269	6.562e-07
0.17111999269	6.388e-07
0.17115710942	6.41e-07
0.17115710942	5.984e-07
0.17119422614	6.598e-07
0.17123134287	6.132e-07
0.17126858475	6.262e-07
0.17126858475	6.22e-07
0.17134311629	6.15e-07
0.1714549136	6.356e-07
0.1714549136	6.424e-07
0.17152944514	6.798e-07
0.17156671091	6.138e-07
0.17160397668	6.112e-07
0.17167850822	6.464e-07
0.17167850822	6.27e-07
0.17175303976	6.102e-07
0.17179030553	6.398e-07
0.17179030553	6.45e-07
0.1718275713	6.358e-07
0.17186483707	6.418e-07
0.17190210284	6.466e-07
0.17190210284	6.048e-07
0.17197693663	6.598e-07
0.17201438088	6.056e-07
0.17208926937	6.712e-07
0.17216415787	6.458e-07
0.17220160211	6.078e-07
0.17223904636	6.296e-07
0.17231393486	6.448e-07
0.17231393486	6.194e-07
0.1724262676	6.17e-07
0.1724262676	6.788e-07
0.1724262676	6.26e-07
0.17250115609	6.182e-07
0.17253860034	6.32e-07
0.17253860034	6.424e-07
0.17257604458	6.722e-07
0.17265127739	6.59e-07
0.17268893238	6.858e-07
0.17268893238	6.486e-07
0.17276424236	6.554e-07
0.17276424236	6.874e-07
0.17280189735	6.682e-07
0.17283955234	6.53e-07
0.17287720733	6.832e-07
0.17287720733	6.754e-07
0.17295251731	6.604e-07
0.17310313727	6.682e-07
0.17314079226	6.236e-07
0.17314079226	6.146e-07
0.17325375723	6.998e-07
0.17329157702	6.478e-07
0.17332947608	6.306e-07
0.17336737515	6.498e-07
0.17336737515	5.96e-07
0.17336737515	6.898e-07
0.17348107234	6.518e-07
0.17351897141	6.418e-07
0.17351897141	6.738e-07
0.17355687047	6.704e-07
0.17359476954	6.69e-07
0.17359476954	6.486e-07
0.17359476954	6.634e-07
0.1736326686	6.878e-07
0.17370846673	6.728e-07
0.17378426486	6.64e-07
0.17393586112	6.6e-07
0.17397399209	6.64e-07
0.17401216981	6.456e-07
0.17401216981	6.934e-07
0.17405034754	6.834e-07
0.17412670299	6.646e-07
0.17416488072	7.196e-07
0.17424123617	7.026e-07
0.1742794139	6.952e-07
0.17431759163	6.622e-07
0.17431759163	6.794e-07
0.17431759163	6.876e-07
0.17431759163	6.692e-07
0.17435576935	6.734e-07
0.17439394708	6.784e-07
0.17443212481	7.136e-07
0.17447030253	7.1e-07
0.17450848026	6.76e-07
0.17450848026	6.498e-07
0.17454665799	6.572e-07
0.17458483571	6.782e-07
0.17470003591	6.908e-07
0.17473852835	6.758e-07
0.17477702079	6.608e-07
0.1748924981	6.73e-07
0.17493099054	6.638e-07
0.17496948298	6.578e-07
0.17500797542	6.91e-07
0.17500797542	6.772e-07
0.17500797542	6.734e-07
0.17500797542	6.934e-07
0.17508496029	6.788e-07
0.17516194517	6.526e-07
0.17523893005	6.558e-07
0.17523893005	6.816e-07
0.17523893005	6.902e-07
0.17527742249	7.164e-07
0.17527742249	6.69e-07
0.1753549542	6.314e-07
0.1753937991	7.02e-07
0.17543264399	6.95e-07
0.17547148888	6.882e-07
0.17551033377	6.946e-07
0.17562686844	6.806e-07
0.17589878268	6.792e-07
0.17593762757	6.838e-07
0.17593762757	6.718e-07
0.17597652854	7.264e-07
0.17597652854	7.006e-07
0.17597652854	6.798e-07
0.17601576556	6.79e-07
0.17605500259	6.45e-07
0.17609423961	6.538e-07
0.17613347664	7.096e-07
0.17617271367	6.628e-07
0.17621195069	6.772e-07
0.17625118772	7.16e-07
0.17629042474	7.224e-07
0.17629042474	6.582e-07
0.17644737285	6.658e-07
0.17644737285	7.312e-07
0.17648660987	6.948e-07
0.17648660987	7.11e-07
0.17648660987	7.116e-07
0.1765258469	6.746e-07
0.17660432095	7.174e-07
0.17660432095	6.8e-07
0.17676253144	7.07e-07
0.17676253144	7.1e-07
0.17676253144	7.458e-07
0.17692121569	6.776e-07
0.17692121569	7.026e-07
0.17696088676	6.936e-07
0.17704022889	7.208e-07
0.17707989995	7.098e-07
0.17707989995	7.262e-07
0.17707989995	7.142e-07
0.17711957102	7.128e-07
0.17715924208	6.998e-07
0.17715924208	7.042e-07
0.17719891314	7.122e-07
0.17727825527	6.826e-07
0.17735801008	7.25e-07
0.17739815962	6.948e-07
0.17743830916	7.292e-07
0.1774784587	7.074e-07
0.1774784587	6.756e-07
0.1774784587	6.982e-07
0.17751860824	7.246e-07
0.17759890732	7.216e-07
0.17763905687	7.064e-07
0.17763905687	7.18e-07
0.17771935595	7.03e-07
0.17775950549	7.036e-07
0.17792010365	7.398e-07
0.17792010365	6.876e-07
0.1779602532	7.038e-07
0.17816311444	7.374e-07
0.17816311444	7.472e-07
0.17820378979	7.44e-07
0.17820378979	6.656e-07
0.17820378979	7.22e-07
0.17820378979	7.54e-07
0.17820378979	7.278e-07
0.17824446513	7.342e-07
0.17832581582	7.544e-07
0.17832581582	6.982e-07
0.1784885172	7.052e-07
0.1784885172	7.438e-07
0.17852919254	7.226e-07
0.17861054323	6.968e-07
0.17861054323	7.058e-07
0.17865121857	7.372e-07
0.17865121857	7.044e-07
0.17873337309	7.298e-07
0.17873337309	7e-07
0.17877462486	7.48e-07
0.17881587662	7.068e-07
0.17881587662	7.25e-07
0.17889838014	7.35e-07
0.17889838014	7.238e-07
0.17914589072	7.008e-07
0.17918714248	7.3e-07
0.17918714248	7.12e-07
0.17918714248	7.09e-07
0.17922839425	7.43e-07
0.17926964601	6.976e-07
0.17926964601	7.24e-07
0.17931089777	6.842e-07
0.17931089777	6.978e-07
0.1793940322	6.94e-07
0.1793940322	7.12e-07
0.17951967697	7.366e-07
0.17951967697	7.166e-07
0.17960344015	7.538e-07
0.17960344015	7.026e-07
0.17964532174	7.47e-07
0.17964532174	7.36e-07
0.17968720333	7.336e-07
0.17968720333	7.166e-07
0.17968720333	7.386e-07
0.17981284809	7.458e-07
0.17985472968	7.97e-07
0.17985472968	7.014e-07
0.17985472968	7.646e-07
0.17989661127	7.26e-07
0.18002225604	6.86e-07
0.18006469504	7.008e-07
0.18010722826	7.44e-07
0.18014976147	6.916e-07
0.1802348279	7.272e-07
0.18031989433	7.486e-07
0.18040496076	7.578e-07
0.18040496076	6.964e-07
0.18040496076	7.434e-07
0.18044749397	7.378e-07
0.18044749397	7.002e-07
0.1805325604	7.67e-07
0.18070269326	7.162e-07
0.18074582727	7.13e-07
0.18074582727	7.536e-07
0.1807889886	6.936e-07
0.18083214993	7.282e-07
0.18083214993	7.502e-07
0.1809184726	7.616e-07
0.1809184726	7.62e-07
0.18113427926	7.638e-07
0.18113427926	7.388e-07
0.18113427926	7.006e-07
0.18117744059	7.274e-07
0.18122060192	7.696e-07
0.18126376325	7.276e-07
0.18126376325	7.418e-07
0.18126376325	7.548e-07
0.18130692458	7.28e-07
0.18135008592	7.354e-07
0.1813934202	7.548e-07
0.18148093999	7.404e-07
0.18156845977	7.278e-07
0.18156845977	7.572e-07
0.18161221966	7.67e-07
0.18165597955	7.278e-07
0.18169973944	7.168e-07
0.18174349933	7.458e-07
0.18178725922	7.26e-07
0.18178725922	7.456e-07
0.18183101912	7.258e-07
0.18183101912	7.812e-07
0.18183101912	7.41e-07
0.18187477901	7.812e-07
0.18196229879	7.486e-07
0.18209405126	7.3e-07
0.1821383769	7.93e-07
0.18222702817	7.55e-07
0.18227135381	7.692e-07
0.18227135381	7.686e-07
0.18227135381	7.4e-07
0.18227135381	7.406e-07
0.18227135381	7.858e-07
0.18231567945	7.608e-07
0.18231567945	7.87e-07
0.18244865636	7.522e-07
0.182492982	7.454e-07
0.18253730763	7.856e-07
0.18258163327	7.51e-07
0.18262595891	7.31e-07
0.18262595891	6.89e-07
0.18267028455	7.752e-07
0.18267028455	7.472e-07
0.18271461018	7.76e-07
0.18280409827	7.452e-07
0.18293866435	7.582e-07
0.18298351971	7.56e-07
0.18302837507	8.004e-07
0.18316294115	7.728e-07
0.18316294115	7.296e-07
0.18316294115	7.974e-07
0.18316294115	7.312e-07
0.18316294115	7.784e-07
0.18320779652	7.572e-07
0.18329750724	7.6e-07
0.18338721796	7.416e-07
0.18343232051	7.52e-07
0.18343232051	7.59e-07
0.18352301238	7.288e-07
0.18352301238	7.798e-07
0.18352301238	7.452e-07
0.18356835832	7.184e-07
0.18365905019	7.478e-07
0.18370439613	7.294e-07
0.18388577988	7.764e-07
0.18393112582	7.768e-07
0.18397647176	7.404e-07
0.18397647176	7.666e-07
0.1840218177	7.824e-07
0.1840218177	7.42e-07
0.18411277465	7.54e-07
0.18411277465	7.54e-07
0.18420436339	7.52e-07
0.18425015776	7.398e-07
0.18425015776	7.342e-07
0.18429595213	7.66e-07
0.18429595213	7.534e-07
0.1843417465	7.342e-07
0.18438754087	7.614e-07
0.18438754087	7.552e-07
0.18443333524	7.82e-07
0.18447912961	7.212e-07
0.18457071835	7.804e-07
0.18457071835	7.578e-07
0.18461651272	7.46e-07
0.18461651272	7.286e-07
0.18461651272	7.63e-07
0.18466230708	7.71e-07
0.18475389582	7.566e-07
0.18480002281	7.776e-07
0.18484622063	7.27e-07
0.18484622063	7.776e-07
0.18493861628	7.754e-07
0.18498481411	7.966e-07
0.18507720976	7.582e-07
0.18512340759	7.472e-07
0.18512340759	7.724e-07
0.18521580324	7.518e-07
0.18521580324	7.632e-07
0.18526200106	7.548e-07
0.18535439672	7.776e-07
0.18535439672	7.59e-07
0.18540059454	7.742e-07
0.18544685879	7.954e-07
0.18549341248	7.486e-07
0.18549341248	7.54e-07
0.18563307354	7.906e-07
0.18567962722	7.64e-07
0.18572618091	7.876e-07
0.18581928828	7.472e-07
0.18586584197	7.692e-07
0.18586584197	7.62e-07
0.18600550303	8.258e-07
0.18605205672	7.556e-07
0.1860986104	7.978e-07
0.1860986104	7.66e-07
0.18614536623	7.98e-07
0.18619222581	7.902e-07
0.18623908539	7.754e-07
0.18628594497	7.786e-07
0.18628594497	7.744e-07
0.18628594497	7.824e-07
0.18642652372	8.028e-07
0.1864733833	7.774e-07
0.1864733833	7.744e-07
0.1864733833	7.616e-07
0.18652024288	7.612e-07
0.18652024288	7.736e-07
0.18666082163	7.724e-07
0.18675454079	7.948e-07
0.1868014587	7.998e-07
0.18694279899	7.904e-07
0.18698991242	8.12e-07
0.18698991242	7.712e-07
0.18703702585	7.824e-07
0.18708413928	7.516e-07
0.18708413928	7.94e-07
0.18713125271	7.63e-07
0.18713125271	7.942e-07
0.18717836614	7.558e-07
0.18722547957	8.01e-07
0.18731970643	7.866e-07
0.18731970643	8.208e-07
0.18731970643	7.654e-07
0.18746104673	7.67e-07
0.18746104673	7.986e-07
0.18755564897	8.4e-07
0.18765027591	8.196e-07
0.18765027591	7.756e-07
0.18769758939	7.596e-07
0.18774490286	7.624e-07
0.18774490286	8.158e-07
0.18779221633	7.932e-07
0.18783952981	7.656e-07
0.18783952981	7.754e-07
0.18793415675	7.966e-07
0.18793415675	7.634e-07
0.18793415675	7.616e-07
0.18798147023	7.766e-07
0.18798147023	7.848e-07
0.1880287837	7.792e-07
0.18812341065	7.024e-07
0.18817080869	7.706e-07
0.18817080869	7.882e-07
0.18826572529	7.61e-07
0.1883131836	7.95e-07
0.1883131836	8.106e-07
0.18840810021	7.82e-07
0.18840810021	7.89e-07
0.18845555851	7.822e-07
0.18855047512	7.636e-07
0.18855047512	8.024e-07
0.18855047512	7.918e-07
0.18859793342	8.268e-07
0.18864539173	7.834e-07
0.18864539173	8.246e-07
0.18878776664	7.614e-07
0.18883525484	8.176e-07
0.18883525484	7.754e-07
0.18888280241	7.968e-07
0.18888280241	7.73e-07
0.18893034997	8.284e-07
0.18897789754	8.228e-07
0.18907299268	8.1e-07
0.18912054024	7.88e-07
0.18916808781	7.69e-07
0.18926318294	7.88e-07
0.18926318294	7.832e-07
0.18931073051	7.668e-07
0.18931073051	7.796e-07
0.18945337321	8.018e-07
0.18954854374	8.236e-07
0.18959615906	8.214e-07
0.18959615906	7.834e-07
0.18964377438	7.922e-07
0.18973900502	7.966e-07
0.18983423567	7.892e-07
0.18983423567	8.34e-07
0.18992946631	8.71e-07
0.19007231227	8.244e-07
0.19011992759	8.176e-07
0.19011992759	7.852e-07
0.19016754292	8.148e-07
0.19021524649	8.132e-07
0.19035838316	8.05e-07
0.19059694428	7.82e-07
0.19059694428	8.162e-07
0.19064465651	8.1e-07
0.19064465651	7.904e-07
0.19064465651	8.228e-07
0.19078779318	8.482e-07
0.1908355054	7.928e-07
0.19097899922	8.028e-07
0.19097899922	7.88e-07
0.19097899922	8.228e-07
0.19097899922	8.256e-07
0.19121821265	8.124e-07
0.19131389802	8.124e-07
0.19145742608	7.776e-07
0.19150526877	8.348e-07
0.19160121795	8.48e-07
0.19174523971	8.126e-07
0.19179324697	7.998e-07
0.19179324697	8.228e-07
0.19184125422	8.334e-07
0.19184125422	7.748e-07
0.19188926148	7.792e-07
0.19203328324	8.318e-07
0.19203328324	8.22e-07
0.192177305	7.852e-07
0.192177305	8.042e-07
0.19241824185	7.826e-07
0.19241824185	7.934e-07
0.19246644848	7.55e-07
0.1925146551	8.532e-07
0.19265927499	8.208e-07
0.19265927499	7.92e-07
0.19270748162	8.104e-07
0.19280389487	8.288e-07
0.19280389487	8.276e-07
0.19280389487	7.98e-07
0.19290042312	8.124e-07
0.19290042312	7.804e-07
0.19299730644	8.166e-07
0.19314263143	8.316e-07
0.19319107309	7.84e-07
0.19333639808	8.07e-07
0.19348172307	7.79e-07
0.19348172307	8.12e-07
0.19357875028	8.296e-07
0.19362746366	8.254e-07
0.19367617704	8.334e-07
0.19367617704	8.31e-07
0.19372489042	7.962e-07
0.19372489042	8.306e-07
0.1937736038	8.39e-07
0.19391974395	8.314e-07
0.19401717071	8.438e-07
0.19411459748	8.176e-07
0.19411459748	7.924e-07
0.19421202424	7.98e-07
0.19430996112	8.234e-07
0.19435898411	8.718e-07
0.19435898411	8.234e-07
0.19435898411	8.268e-07
0.19440800709	8.454e-07
0.19460409903	7.978e-07
0.19465312202	8.18e-07
0.194702145	8.278e-07
0.19480019097	8.342e-07
0.19480019097	8.232e-07
0.19484921396	8.264e-07
0.19499692955	8.578e-07
0.19499692955	8.164e-07
0.19509567328	8.206e-07
0.19519441701	8.11e-07
0.19524378888	8.3e-07
0.19529316074	8.016e-07
0.19529316074	8.41e-07
0.1954906482	8.128e-07
0.19554002007	8.18e-07
0.19554002007	7.926e-07
0.19563921465	8.316e-07
0.19568897627	8.036e-07
0.19573873789	7.878e-07
0.19578849952	8.208e-07
0.19603730763	8.2e-07
0.19603730763	8.274e-07
0.19608706925	8.556e-07
0.19618659249	8.144e-07
0.19623635411	7.932e-07
0.19628636108	8.284e-07
0.19648713741	7.878e-07
0.19648713741	8.26e-07
0.19648713741	7.896e-07
0.19648713741	8.114e-07
0.19658752558	8.08e-07
0.19658752558	7.932e-07
0.19668791375	8.352e-07
0.19678830192	8.386e-07
0.19688869008	8.632e-07
0.19704027214	8.5e-07
0.1971416148	8.084e-07
0.1971416148	8.288e-07
0.1971416148	8.66e-07
0.19719228612	8.214e-07
0.19719228612	8.12e-07
0.19724295745	8.598e-07
0.19739497143	8.356e-07
0.19739497143	8.414e-07
0.19744564276	8.222e-07
0.19754698541	8.25e-07
0.19754698541	8.448e-07
0.19754698541	8.386e-07
0.19759765674	8.538e-07
0.19769991679	8.642e-07
0.19790469961	8.38e-07
0.19805828673	8.02e-07
0.19810948243	8.388e-07
0.19810948243	7.992e-07
0.19821187384	8.694e-07
0.19831457573	8.368e-07
0.19841811548	8.64e-07
0.19846988536	8.004e-07
0.19846988536	8.454e-07
0.19852165524	8.25e-07
0.19867696487	8.33e-07
0.19878050463	8.524e-07
0.19883227451	8.716e-07
0.19893581426	8.254e-07
0.19893581426	8.096e-07
0.19909266453	8.374e-07
0.19909266453	8.402e-07
0.19914505602	8.278e-07
0.19914505602	8.304e-07
0.19919744751	8.118e-07
0.19930223048	8.132e-07
0.19935462197	8.67e-07
0.19935462197	8.542e-07
0.19935462197	8.118e-07
0.19935462197	8.64e-07
0.19940701345	8.152e-07
0.19945940494	8.652e-07
0.19977536842	8.528e-07
0.19982838785	8.198e-07
0.19988140728	8.164e-07
0.19993442672	8.384e-07
0.19993442672	8.288e-07
0.19998744615	8.654e-07
0.19998744615	8.502e-07
0.20009348501	8.184e-07
0.20014650445	8.486e-07
0.20014650445	8.774e-07
0.20041271444	8.658e-07
0.20046634641	8.432e-07
0.20051997838	8.646e-07
0.20062724232	8.364e-07
0.20068087429	8.24e-07
0.20068087429	8.416e-07
0.2008417702	8.598e-07
0.2008417702	8.428e-07
0.20089540217	8.578e-07
0.20094903414	8.16e-07
0.20132815408	8.598e-07
0.20138238144	8.708e-07
0.2015450635	8.604e-07
0.20159929086	8.366e-07
0.20159929086	8.646e-07
0.20165351821	8.696e-07
0.20165351821	8.732e-07
0.20176297489	8.462e-07
0.20176297489	8.734e-07
0.20176297489	8.52e-07
0.20187258281	8.506e-07
0.20187258281	8.5e-07
0.20209179867	8.446e-07
0.20209179867	8.576e-07
0.20231101453	8.652e-07
0.20231101453	8.688e-07
0.20236604018	9.15e-07
0.20236604018	8.58e-07
0.20253212068	8.746e-07
0.20269820119	8.82e-07
0.20280892153	8.656e-07
0.20303046018	8.842e-07
0.20308635452	8.492e-07
0.20314224887	8.51e-07
0.20325403755	8.892e-07
0.20330993189	8.7e-07
0.20330993189	8.794e-07
0.20347761492	8.596e-07
0.2035894036	8.972e-07
0.20370123569	8.98e-07
0.20375764057	8.388e-07
0.20387045032	8.832e-07
0.2039268552	8.788e-07
0.2039268552	8.778e-07
0.20403966495	8.224e-07
0.20409606982	8.704e-07
0.20420887957	8.532e-07
0.20426528445	8.682e-07
0.20449192122	8.788e-07
0.20449192122	8.606e-07
0.20471948195	8.498e-07
0.20483326231	8.704e-07
0.20483326231	8.29e-07
0.20489015249	9.048e-07
0.20511826782	8.674e-07
0.20511826782	8.936e-07
0.20523296525	8.82e-07
0.20534766268	8.092e-07
0.2054050114	8.75e-07
0.20546236011	8.688e-07
0.20557705754	8.536e-07
0.2057492835	8.91e-07
0.2057492835	8.766e-07
0.20598039938	8.414e-07
0.20603817835	8.702e-07
0.20609595732	8.44e-07
0.20609595732	8.554e-07
0.20609595732	8.684e-07
0.2063270732	8.752e-07
0.20655927618	8.396e-07
0.20655927618	8.61e-07
0.20667563519	8.696e-07
0.20673381469	8.82e-07
0.20679199419	8.64e-07
0.2068501737	8.588e-07
0.2068501737	8.66e-07
0.2069665327	8.934e-07
0.2070829253	8.374e-07
0.20720002318	8.962e-07
0.20731712106	8.578e-07
0.20749276788	8.83e-07
0.20749276788	8.966e-07
0.20755131682	8.756e-07
0.20778569494	8.76e-07
0.20784458093	8.99e-07
0.20784458093	8.826e-07
0.20802123889	8.676e-07
0.20813901086	8.848e-07
0.20831566882	9.132e-07
0.20837455481	8.646e-07
0.20843345819	9.066e-07
0.20849264763	9.404e-07
0.20849264763	8.842e-07
0.20867021595	9.212e-07
0.20872940539	8.914e-07
0.20878859483	8.932e-07
0.20878859483	8.79e-07
0.20878859483	8.824e-07
0.20914390151	8.808e-07
0.20914390151	9.008e-07
0.2092033598	8.742e-07
0.2092033598	8.8e-07
0.20926281809	8.92e-07
0.20961956784	8.456e-07
0.20967902613	9.08e-07
0.20973848442	9.21e-07
0.20979800701	8.5e-07
0.20979800701	8.738e-07
0.20985771335	8.64e-07
0.20991741968	8.902e-07
0.21015624502	9.062e-07
0.21021595136	9.054e-07
0.21027565769	9.002e-07
0.21027565769	8.42e-07
0.21027565769	8.868e-07
0.21039507036	8.814e-07
0.21081454572	8.994e-07
0.21099443885	8.96e-07
0.21105440323	9.008e-07
0.21105440323	9.164e-07
0.2111143676	9.138e-07
0.2111143676	8.81e-07
0.21123474724	9.126e-07
0.21123474724	8.81e-07
0.21129498389	8.754e-07
0.21135522053	8.81e-07
0.21141545718	8.496e-07
0.21147569383	8.468e-07
0.21147569383	8.556e-07
0.21153593047	9.102e-07
0.21183723699	8.928e-07
0.21213985453	8.806e-07
0.21226090155	9.002e-07
0.21232142506	9.126e-07
0.21244247208	9.18e-07
0.21250307307	9.016e-07
0.21256389841	9.614e-07
0.21256389841	8.802e-07
0.21268554909	8.95e-07
0.21292885045	9.186e-07
0.21292885045	8.848e-07
0.21292885045	8.816e-07
0.21311132648	9.254e-07
0.21311132648	8.788e-07
0.21317219594	8.726e-07
0.21323333849	9.35e-07
0.2133556236	9.208e-07
0.21341676616	8.942e-07
0.21353905126	9.098e-07
0.21366133637	9.266e-07
0.21390626598	9.08e-07
0.21402921714	9.222e-07
0.21409069272	9.056e-07
0.21409069272	8.942e-07
0.21421364388	9.404e-07
0.21427511946	9.068e-07
0.21439807063	9.022e-07
0.21445954621	8.876e-07
